,분류,제목,날짜,주소,,,,,,,,,
1087,AI학부 공지사항,2021학년도 여름 계절수업 운영 안내,2021-04-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=338560&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1088,AI학부 공지사항,2021학년도 대학일자리센터 진로 · 취·창업 수요 설문조사..,2021-04-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=338556&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1089,AI학부 공지사항,반도체기업 우수인재 추천/반도체기업 직무아카데미 교육생 모집..,2021-04-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=338142&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1090,AI학부 공지사항,LINC+ 교육성과 확산 프로그램 공고,2021-04-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=337496&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1091,AI학부 공지사항,2021년 제 2차 평생교육사 자격증 발급 신청 안내,2021-04-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=337445&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1092,AI학부 공지사항,[대학혁신] 2021-여름계절수업 DU-도전학기 운영 안내..,2021-04-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=337154&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1093,AI학부 공지사항,[대학혁신] 졸업상담소(1) 프로그램 안내,2021-04-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=337089&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1094,AI학부 공지사항,2021학년도 봄학기 2차 외국어특강 개강 안내,2021-04-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=336912&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1095,AI학부 공지사항,[취업연계 프로그램]2021 혁신성장 청년 인재 집중양성 국비 지원교..,2021-03-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=335961&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1096,AI학부 공지사항,2021학년도 학생생활상담센터 심리검사 및 상담 서비스 안내..,2021-03-29,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=335658&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1097,AI학부 공지사항,반도체기업취업연계 직무아카데미 모집 안내(일정 변경)..,2021-03-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=335288&page=33&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1098,AI학부 공지사항,[대학혁신］2021학년도 1학기 글쓰기클리닉 프로그램 신청 안내..,2021-03-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=335047&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1099,AI학부 공지사항,[대학혁신]2021-1학기 Tr.L 클러스트 운영 안내,2021-03-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=334568&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1100,AI학부 공지사항,"2021년도 4월 외국어 모의시험(토익, 토익스피킹, 오픽, 토플) 실시..",2021-03-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=334478&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1101,AI학부 공지사항,[학생생활상담센터] 2021-1학기 유학생 집단상담 프로그램 모집 안..,2021-03-22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=334268&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1102,AI학부 공지사항,마일리지 장학제도 시행 안내,2021-03-22,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=334211&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1103,AI학부 공지사항,슬기로운 대학생활 Talk Talk Career 멘토링반 모집 안내..,2021-03-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=333605&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1104,AI학부 공지사항,2021학년도 취업셀동아리 학생모집 안내,2021-03-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=333533&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1105,AI학부 공지사항,2021학년도 종합설계(졸업작품) 2차 부품 신청 안내..,2021-03-16,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=333347&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1106,AI학부 공지사항,2021학년도 창업동아리 모집 안내,2021-03-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=332657&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1107,AI학부 공지사항,[대학혁신]2021학년도 DU 학습지기 CTL-서포터즈 운영 및 참가 안내..,2021-03-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=332636&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1108,AI학부 공지사항,[조기졸업]2021학년도 제1학기 조기졸업 신청 안내,2021-03-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=332487&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1109,AI학부 공지사항,DUC(Daegu University Christian)대학생활 랜선캠프 프로그램 참여..,2021-03-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331799&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1110,AI학부 공지사항,2021학년도 1학기 영어클리닉 실시 안내,2021-03-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331795&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1111,AI학부 공지사항,2021학년도 1학기 장학사정관 장학금 신청 안내,2021-03-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331791&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1112,AI학부 공지사항,[대학혁신]2021-1학기 Learning SIG+ 운영 안내 및 참가 협조..,2021-03-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331626&page=34&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1113,AI학부 공지사항,[한국인터넷교육방송] 온라인 강좌 전액지원 프로그램..,2021-03-08,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331424&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1114,AI학부 공지사항,2021학년도 1학기 도서관 이용교육 안내,2021-03-05,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=331029&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1115,AI학부 공지사항,2021학년도 3월 모의토익 시험 실시 안내,2021-03-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=330837&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1116,AI학부 공지사항,2021-1학기 외국어 및 종합시험 실시 안내,2021-03-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=330664&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1117,AI학부 공지사항,2021학년도 제1학기 캡스톤디자인 과제 지원사업 안내..,2021-03-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=330241&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1118,AI학부 공지사항,2021-1학기 수강변경(정정) 및 수강허가서 온라인 신청 안내..,2021-02-25,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=329352&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1119,AI학부 공지사항,2021-1학기 국가장학금 2차 필수신청 안내 및 홍보 협조 요청..,2021-02-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=328902&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1120,AI학부 공지사항,경북 ICT 산업혁신아카데미 3기 교육생 모집공고,2021-02-17,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=328174&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1121,AI학부 공지사항,정통대컨설턴트) 2021학년도 반도체기업 취업연계 직무아카데미..,2021-02-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=327680&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1122,AI학부 공지사항,"2021년도 2월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2021-02-09,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=327519&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1123,AI학부 공지사항,2021-1학기 국내학점교류(대구가톨릭대학교) 신청 안내..,2021-02-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=327007&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1124,AI학부 공지사항,생활폐기물 데이터와 인공지능(AI)활용 아이디어 해커톤 대회 안내 ..,2021-02-03,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=326805&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1125,AI학부 공지사항,2021학년도 1학기 학기제 국내현장실습 신청 안내,2021-02-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=326589&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1126,AI학부 공지사항,2021-1학기 휴학(휴학연기) · 복학 신청기간 안내,2021-02-01,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=326367&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1127,AI학부 공지사항,3차년도 TECH-DREAM실전문제연구단 신규팀 모집 안내..,2021-01-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=325943&page=35&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1128,AI학부 공지사항,2021-1학기 국내학점교류(숙명여자대학교) 신청 안내..,2021-01-28,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=325939&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1129,AI학부 공지사항,2021-1학기 국내학점교류(금오공과대학교) 신청 안내..,2021-01-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=325365&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1130,AI학부 공지사항,"2021-1학기 국내교류대학(계명대학교, 대구사이버대학교) 신청 안내..",2021-01-21,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324954&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1131,AI학부 공지사항,2020학년도 제2학기 학사학위취득 유예(졸업연기) 신청 및 기간변경..,2021-01-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324804&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1132,AI학부 공지사항,AI센터 동계 세미나 ‘AI 실무역량 강화 교육 프로그램‘ 안내..,2021-01-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324326&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1133,AI학부 공지사항,전력설비 전자파 애니메이션 시나리오 공모전 안내..,2021-01-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324302&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1134,AI학부 공지사항,2021-1학기 국내학점교류(동국대학교 서울캠퍼스) 신청 안내..,2021-01-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324294&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1135,AI학부 공지사항,2021학년도 1학기 (재)김희경유럽정신문화장학재단 장학생 신청..,2021-01-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324292&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1136,AI학부 공지사항,2021-1학기 국내학점교류(조선대학교) 신청 안내,2021-01-15,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324279&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1137,AI학부 공지사항,2021-1학기 국내학점교류(동아대학교) 신청 안내,2021-01-14,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=324174&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1138,AI학부 공지사항,"2021년도 1월 모의토익, 모의토익스피킹, 모의토플 실시 안내..",2021-01-12,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=323820&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1139,AI학부 공지사항,2020-2학기 DU-HEART 인재 인증 사정을 위한 자기주도활동 실적 입..,2021-01-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=323681&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1140,AI학부 공지사항,2021-1학기 국내학점교류(안동대학교) 신청 안내,2021-01-06,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=323101&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1141,AI학부 공지사항,[지역선도] 지역선도대학 특강 안내,2021-01-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=322898&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1142,AI학부 공지사항,2021학년도 1학기 농어촌희망재단 「농림축산식품부 대학 장학생?..,2020-12-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=322131&page=36&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1143,AI학부 공지사항,[지역선도] 12월~2월 온라인 특강 안내,2020-12-23,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=322126&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1144,AI학부 공지사항,2021-1학기 국가근로장학금 학생신청 기간 안내,2020-12-11,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=320587&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1145,AI학부 공지사항,[혁신선도] 정보통신대학 ICT 융복합 캡스톤디자인 캠프 안내..,2020-12-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=320262&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1146,AI학부 공지사항,2021학년도 종합설계(졸업작품) 부품 신청 안내,2020-12-10,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=320241&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1147,AI학부 공지사항,2021-1학기 DU-도전학기 운영 안내,2020-12-04,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=318781&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1148,AI학부 공지사항,DU-Academic페어 프로그램 안내,2020-12-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=317918&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1149,AI학부 공지사항,반도체기업 취업선배와의 TALK TALK 플러스(+),2020-12-02,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=317761&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1150,AI학부 공지사항,2020학년도 겨울계절수업 국내학점교류(대구가톨릭대학교) 신청..,2020-11-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=316941&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1151,AI학부 공지사항,2020학년도 제2학기 캡스톤디자인 경진대회 안내,2020-11-30,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=316780&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1152,AI학부 공지사항,2021 소프트웨어 산업 전망 컨퍼런스,2020-11-27,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=316440&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1153,AI학부 공지사항,2020학년도 겨울계절수업 국내학점교류(호남대학교) 신청 안내..,2020-11-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=315907&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1154,AI학부 공지사항,2021학년도 인재양성원 원생 모집,2020-11-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=315789&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1155,AI학부 공지사항,제 2회 DU 사회적경제 네트워크 창업 경진대회 공고 안내..,2020-11-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=315784&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1156,AI학부 공지사항,2020-2학기 코로나19 경제사정 곤란 학생 국가장학금Ⅱ유형&장학사..,2020-11-26,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=315701&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1157,AI학부 공지사항,학과추천인턴십(해외현장실습) 신청 안내[2021학년도 1학기 및 계절..,2020-11-24,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=314601&page=37&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1158,AI학부 공지사항,2020학년도 겨울계절수업 국내학점교류(조선대학교) 신청 안내..,2020-11-20,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=313748&page=38&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
1159,AI학부 공지사항,[ACE] 2020학년도(겨울) 특별학기 운영 안내,2020-11-19,https://ai.daegu.ac.kr/hakgwa_home/ai/sub.php?mode=view&idx=313385&page=38&menu=page&menu_id=1011&search_field=&search_key=&search_cate=,,,,,,,,,
